sentiment,content
1,Me huele a @Starbucks y a Frapuccino! Haha no?  RT @zetasindisguise: Tomando una vaina que le gusta mucho a @Ron_add
1,yo no estoy en un starbucks a mi me trajeron mi starbucks :)
0,"ODIO movistar, no puedo hacer llamadas ni mandar mensajes desde hace 3 semanas, por fin tengo mi BB de vuelta y no tengo internet! #Sucks ÎŒÎŒ"
0,MOVISTAR HIJOS DE SU PUTA MADRE! BOLA DE RATAS CULEROS!
0,#megaga que #telcel te cobre las llamadas de tiempo aire cuando es un numero gratuito. Îèserá igual cuando es de emergencia?
1,A esta hora puedo twittear normal! Porque a esta hora movistar esta como mas despejado!
0,MOVISTAR TE ODIO!
0,"Mierda internet de Telcel Funciona menos que el nutriólogo de Jenni Rivera,me desconecta a cada rato!"
0,Movistar México: Îèpor qué es tan complicado comunicarse con una persona en lugar de hablar con máquinas en su centro de atención telefónica?
0,"Lento, huevon, mamo, si tienes estas caracteristicas ya puedes trabajar en iusacell y cualquier banco del país!"
1,"Sólo para Movistar, envía VOZ al 514 y obtendrás 30min. para companzar las fallas en la plataforma de ayer. @movistarve_atc"
0,#movistar me dejan de joder con sus msjs de mierda y mentirosos diciendo q voy a participar x premios q no existen. LADRONES
0,Terrible la señal de @telcel. Estaba hablando con @nacho_world y de la nada se cortó y ahora no sale la llamada. Pfff.
0,ya regresé a twitter y con la novedad de que tengo que esperar 2 HRS en un starbucks ... U.u
0,"Aunque no es de mi módem, porque todavía sigo teniendo problemas #telmex nada mas no me da soluciones, bueno por lo menos completas ÎŒÎŒ"
1,un cafe de starbucks es bueno a cualquier hora :D
0,"El servicio de #infinitum de #telmex es una porqueria, ya me dirijo a cancelarlo."
0,"movistar nos engañan con nuestros dinero, por favor que alquien del gobierno ayude a los venezolanos estafados por movistar"
0,Que demonios con los tecnicos de telmex estoy harta de que sepan lo mismo que un bebe
0,"Marco al *611 de @iusacell y me dicen BDias Como se encuentra?,Casi contesto t vale v.. estoy mal acostumbrado dl mugrero de @Telcel"
0,Estupido @telcel de verdad que es una porqueria tu internet. Hola @iusacell!!!!!
0,"De pana toy q voy pal @INDEPABISgobve porq es un abuso, y eso q soy postpago! RT @Gabriella72: @leoandzap mi Leo, Movistar es asi siempre :("
1,"Movistar baja un 50% el precio del mediacenter de su Videoclub: 24,90 ŠäŒ http://goo.gl/fb/Pz0cr"
0,La lentitud de movistar y la falta de cable para ver televisión me están matando.
0,Porque oír el partido por radio es algo que debo agradecer profundamente por el jodido hp servicio de #telmex televisión.
1,Luego hemos estado en un starbucks :3 Gran tarde
0,Los unicos msj d texto me los manda papa y movistar #esosiestriste
1,Ya envie el msj @Presid_Movistar y ya recibi la confirmacion de los 50 Mb gracias a movistar..
0,"El aparente nuevo jersey @CHIVAS de Adidas esta fregon, SIN el logo de las ratas de @Telmex @sancadilla"
0,... @Telcel anexé fotos al correo d supervisora d parque delta y supuestamente se vería reflejado el ajuste en este mes y NADA...
0,"Mmgva señal , movistar da asco en serio."
1,Quiero #Starbucks!!!
0,"De nuevo @Telcel, cuando nos devolverás nuestro derecho a HeyWire?"
0,15 días sin internet por culpa de  @Telmex ÎèCuándo me van a conectar mi línea telefónica? CC@Nykte
0,Iphone de iusacell #fail.  Imposible hacer una llamada completa!!!!!!!!!!!!
0,"Adios Speedy Movistar, no te extrañare (:"
1,"Buenos días, mundo twitero. Soñé que twiteaba con la palma de la mano como el del comercial de Telcel. Y que twiteábamos para tratar... =&gt;"
0,"Bb Suspendida, No bbm, No twitter, No fb, No msn, No mail, No nada !! Bueno solo lt, y solo con Wifi, Bite Me Telcel !! Siempre pago puntual"
1,via @hv_Rosario: @Presid_Movistar: Este domingo llamadas de fijo gratis a moviles movistar #bicentenario http://yfrog.com/ki287xnj
0,Es lamentable que Movistar sature el mercado con Marketing y ventas y no me optimice el servicio de datos que cada vez apesta!
0,Aggghhh no sirve mi cel de #Telcel no tengo señal y mis compañeros si
0,"Eso fui yo con mis panas Iranies juajua RT @mujeresdenegro Se cayo la señal de #Movistar, estoy cegata y me cuesta mucho trabajar con el BB"
0,Buen dia banda!! Ay cabron ya es tarde!! Pinche #telcel me dejo sin red #noesdedios
1,Internet móvil gratis con los 10 o 50 Mb de Movistar http://t.co/a250zp2 100 Mb a máxima velocidad todos los meses y módem USB por 9 euros
0,Porque carajos hay una llamada a China en mi recibo @Telcel? Yo ni conozco gente en China!
0,"Atencion #iusacell no necesito pagar algo extra que es gratis por usar el BIS, existen otras maneras de usar #facebook y #twitter al winny!!"
0,Telmex necesito un paquete para mis necesidades!! @TELMEXSoluciona  necesito 15MG
0,Que le pasa a las redes movistar :@
0,Será que estamos tratando de evaluar quien ofrece el peor servicio: entre movistar y los bancos por internet??? Que stress!
0,#asisomos uta mala la señal de movistar no puedo soltar control lluvia y viento baja mucho la señal me da rabia
0,Su llamada no puede ser procesada -.- #movistar
0,Hoy le digo adiós a Telcel!! a ver que tal!! Después de casi 10 años!! Siento raro!! Jaja
0,"#telcel vale pa pura Verga Aparte de ratas, bloquearon las aplicaciones de mensajes de texto gratis,me tengo qe cambiar de compañía y pronto"
0,Maldita sea los narcos y más telcel por seguirles la corriente!
0,"PESIMO RT @MarieOrta Î�Que cagada movistar! esta malisimo, ni caen las llamadas."
0,"Bueno Movistar, ganaste obligandome a pasar la carta, pero yo gano pasando la carta en una hoja de cuaderno."
0,Karma: Asesores de movistar ( como otros que me acechan claro esta)
0,Aggg mi bb lleva horas sin señal y ya me empezó a estresar :( fuckin Iusacell
0,pq #movistar me bombardea todo el dia con mensajes de hoy es dia movistar que no saben k con un mensaje me doy por enterada
0,Gracias Movistar RT @mirye_lopez: Yo confieso q mi cel m sta agotando la paciencia y q dntro d poco lo strellare (cont) http://tl.gd/bid9ru
0,Que pasa con la señal de telcel? wtf!
0,"Puto #movistar , ayer le meti saldo y no he llamado a nadie ni siquiera un toque  y mi saldo es inferior a 3ŠäŒ me ahn quitado 4ŠäŒ por la cara"
0,QUE LADILLA CON MOVISTAR.
0,"Y hasta el momento me han llegado mensajes hasta de Telcel, pero no de quien yo quiero que me lleguen =/"
0,Mi papá sigue amargo porque los putos de @megacable no han venido a componer la puta cajita de mierda
0,ok movistar empeñate en no servir para nada!!!
0,Alguien mas en #Iquique se le cayo su internet #Movistar ????
0,"si movistar recompensara por la mala señal que tienen, conmigo ya estarian pobres creanlo"
1,"Jajajaja Demasiadoooooo buenooooo jajajajjaja http://t.co/wcH3slE =)) =)) =)) este Mensaje va pa Movistar,... #digitel #nohayseñal"
0,que pedo @benshorts con la publicidad de telcel está bn culera
0,"No se que sea peor, mis tuits o la red de Telcel."
0,"Lleva 12hrs sin servir mi BBM, el servicio de @telcel es cadaa vez peor"
0,"@carloseslim #SeBusca empleado de mal aspecto físico, mala disposición y ganas de complicar la existencia a clientes para Centros @Telcel"
0,megacable mierda.
0,Anda para el orto movistar y la puta que lo pario
0,"Hubo unos dias n q no pude recibir sms x l servicio d telcel, hoy ya pude...."
0,Me sali de movistar internet y todavía me cobran. http://envivo.13.cl #canal13
0,Que abuso el de movistar...16 horas sin señal!!!!!
0,Me lleva la reverenda!!! Por qué carajos no me avisaron que iba a llegar el BB Torch a Iusacell!! #LloroComoNiñoRosado :'(
0,porke no hay un starbucks en esta maldita ciudad???!!!! @irinasalgadog @macaccino @cariitocepeda @CarlaAstudilloS
1,Me llego un correo de telmex ke me va aumentar x3 la velocidad del infinitum eso si es de dios jajaja!!!
1,7 Y 8 de Julio 40% de descuento en pasajes Tur Bus pagando con Tarjeta Santander Movistar!!! Aproveche!!!
0,"El Internet de Telcel es un poquito menos que mierda, lentísimo! http://t.co/MPPL9uB"
0,Telcel me cagas porq cuando llueve no sirves
0,"una vez mantuve una llamada de esa a mi celular hasta que encontre un stand de movistar pa acusarlos y ni me pescaron,  era muy inocente"
0,Los de movistar son todos putos
0,plan roaming internacional + plan de datos + pan mas por menos= $$$$$$  MI SEñAL=SOS !!!!   #odiotelcel Îèalguien a probado movistar?
1,Maginate /: no puedo entncs. viste x eso tenes q comprarte otro cel y cambiarte. A movistar!  @scmrtinz_v
0,Soy yo o telcel esta fallando??
1,"Gran lanzamiento del Samsung Galaxy S II en Peru, primero en movistar... Que tal telefonazo !!"
0,Lo que salva el WiFi en estás ocasiones cuando Movistar está hecho una Shit
0,"Vienen los de Movistar a cambiar el ADSL, así que no tendré internet en un rato &gt;.&lt;"
0,Un día y medio para recibir un mensaje de texto... que oportuno #Movistar
0,"Buenos días! día #12 sin #iphone. Sigue en reparación dentro de garantía por problemas de Hardware, y yo sin noticias de #apple o #movistar"
0,yo odio a Telmex y a Telcel pero hoy Aeroméxico se ganó mi eterno desprecio
0,Sin fon en mi carton; ojala y #telmex me lo arregle mañana. #palabrasdeabuela -Sera un espia????
0,Movistar debería regalarme un nokia n8 como compensación por el mal servicio el día de hoy. CC @Presid_Movistar
0,La conexion de movistar esta mas lentaaa o es mi telefono que esta mal
0,y ahora que no puedo tomar leche que se supone que compre en starbucks?
0,Movistar cree que por regalarme 50 MB se me va a olvidar todo lo q paso ayer entre nosotros pues no!!!
0,La prueba 2) d q Telcel-Movistar no pagó a la nación es q no tiene ningún recibo q permita sospechar q pagó  @NelsonBocaranda
0,Que pesima atencion al cliente movistar barranquilla
0,ty re caliente me llamaron de movistar y me dijijieron que enoa dos meses para que me entreguen el bb
1,Este hombre se va a pagar unas cuentas y tiene pensado ir a starbucks después de almuerzo :)
0,Como saltarse el capado de Movistar a los vídeos de YouTube http://j.mp/rgFAem
0,El internet de movistar me está corriendo lentísimo
1,"antes de ir al partido de fut, me ire por un cafecito al @starbucks digan lo que digan"
0,Mi amigo de #Telcel es un hipócrita. Solo me habla cuando mis amigos me hablan. JUM!
0,Y que me llega un correo #DeFiesta #EnLaPeda de telcel de nuevo oficialmente mi linea va fallecer según ellos :S
1,Qué crees @shantikoko? El café de starbucks es el mejor del país!!!!! Jajajajajaja
1,"Š—“@Ugglytruth: ÎèAlguien sabe donde consigo un Té Necesito? Es para una amiga...Š—�// en Starbucks, en el 7ven eleven"
0,"Fuck q le pasa hoy a la señal de Movistar? Q asco estoy intermitente entre edge, GSM y EDGE... Me salva es el WiFi de mi ksa"
0,Y como siempre la pinche app de radioformula me dejó abajo. O será el internet de mierda de @telcel???
0,Das mas asco que la señal de movistar
1,"hayCANAL.com, entre los finalistas del Premio Movistar Emprendedores Cloud http://t.co/y5UNl0s"
0,Pinche Telmex ya le pague y sigue teniendo mi servicio suspendido
1,Rectifico. Viendo a la futura posible chick en loca pasión por telmex jajajajaja @JULICABALLEROC @tianpalisa
1,En el cine con @mayska24 @vickybab13 @psichoalexx @princessa17nice  quien mas??? Gracias a @Telcel y #LG
0,Odio a @Movistar cobran lo que no dan
0,Movistar no puede andas mas hijodelagranputa hoy por que no tiene mas antenas.. :@
0,Alguien me explique q desastre de mensajes hay en movistar?
1,Me tomaba ahora un frappuccino de chocolate fresquito del Starbucks... mmmm...
0,Como me chocan los mensajes de Telcel -.-'
1,tengo los millones de minutos jajajaja gracias #movistar
0,Movistar Online y la re putisimamadre que te re mil re contra re pario GRACIAS por andar tan mal y x cagarme con la boleta del celular!PUTOS
0,"#Movistar me tiene un poquito estresado, solo un poquito :@"
0,detesto el internet de movistar. NO LO COMPREEEENÎå
0,telcel m cobra cosas qno ago qm cobren mas xq va para ellosun #HIJOSDEPUTA #HIJOSDEPERRA #jotostodos spero ls d gangrena n el ano jaja ogts
1,Telmex baja las tarifas en el esquema él que llama paga' --&gt; http://t.co/M9eVvHr
0,Si no le contesto se desespera - De seguro llamaba desde un movistar.
0,Para qué jodidos pago un plan de un smartphone si no puedo más que hacer llamadas y recibirlas como cualquier otro celular #telcel #FuckYou
1,Hoy es uno de esos días que te sientes tan #ForeverAlone que quisieras ir a Starbucks para que alguien grite tu nombre #sufrocomoprecious !
0,ok y #Movistar no se piensa arreglar:?
0,Cuando no quería ya abrió la Porquería de Ideas Telcel ÎŒÎŒ'
0,"#terribleservicio de telcle, y eso que todo México es territorio telcel! mis ovarios que!"
0,No confió en esa gente que dice Moviestar en vez de Movistar.
0,Uta mare! Xperia Arc solo con @telcel? me cago en la olla y reparto el caldo!
0,Movistar anda muy estúpido y me tuve que venir a la pc.
0,La verdad el comercial de telmex de una gota de sudor me pareció un asco!
0,Ash Telcel y sus cosas... ÎŒÎŒ!
0,Pinche #telmex me cagaaaaaaaaaaaaaaaaaaaas y #telcel tambien :@
0,"Un consejo @telcel, capacita bien a tu personal. En verdad es desgastante cuando perdes horas y jamás te resolvieron NADA!. Muy insatisfecho"
0,Desde las 09:00am hasta las 04:00pm sin señal movistar en valle de la pascua.
0,#siharrypotterfueramexicano todo mexico seria territorio telcel
0,movistar esta ladilla ojala nos regalan 4 horas para habalr hahhaa
1,quiero un starbucks C:
0,"Mi telefono tenia como seis horas sin señal, movistar cada vez esta peor."
0,Mi señal esta lenta voy a empezar a creer q es la antena de mi cel y no movistar..!!
0,"El mejor truco del Diablo es hacerte creer q no existe, y el de @CarIosSalinas es hacerte creer que Telmex no es suyo"
1,"Yuju! Ya tngo BB de nuevo! Esos d @IUSACELL muy bien! Me la entregaron ants d tiempo, ahora tndre +cuidado d a kien le pido quesadillas jaja"
1,"Que. Buen triunfo. Del equIpo, movistar , en el tour de france, que linda etapa, .."
1,#FF para @Presid_Movistar por las llamadas gratis que dará este domingo desde Fijos movistar a Moviles Movistar x nuestro #añobicentenario
0,#vomistar xd RT @sarilung: Movistar esta cada vez peor:(RT @andreeacgp: Hahahahhaha!xd todos!XX: RT @sarilung: (cont) http://tl.gd/bjouls
0,:o movistar sta regalando megaas *-* envien la palabra DATOS al 8950 el mensaje s gratis.. No s paja
1,Solo utilizo mis palabras para gastar los megas q el servidor de movistar me proporciona con el intento de fin de que me creas y no lograrlo
0,mi ccelular dice solo TELCEL yantes decia TELCEL GSM xq sera??a alguien le pasa lo msimo?
0,He influido directamente en la decisión de tres personas para dejar @telcel y cambiarse a @iusacell 3+1 el uno soy yo...4
0,que le pasa a #telcel solo hay señal cuando tiene ganas :S se va y regresa se va y regresaaa
1,"Ahora si me ahorrare las :@ con #Movilnet,  Hoy me cambie para #Movistar :)"
1,"preciso de Starbucks, sério! UHSAUHASUH"
0,"Lo llevé pa movistar por garantía, estaba jodido :( RT @IsmaeLMFAO: @Carlangas_G HAHAHAHA qe le paso al bb? manudice"
0,"Pa' la Chingada $1,775 me cobraron d telcel!Juro q terminando el contrato los mando a la chingada y me compro un auto d Agencia muxo Mjor"
1,Bueno días wuuuu y ya voy por mi #bb a #telcel hoy es un día perfecto me desperté de buen humor :D
0,"Sin internet en todo el díaaaa. Gracias a #movistar! tu atención, como siempre es una porquería! Îècuándo cambiarás?"
1,"No sé si los han probado, pero los #macarroons de Starbucks son #outofthisworldshit"
0,Desde ayer no hay internet @Telcel ... Cu’¢nto tiempo piensan seguir así???
0,se están cruzando las lineas en MOVISTAR!!!!!!!!!!:@
0,Jajaja que rayos hay que hacver para que starbucks sea mas barato y menos adictivo
0,No buenooo mi saldo ya valió te odio #telcel
0,Movistar me estas robando el credito cargue 20 pe hise 2 llamaditas y 6 sms y ya no tengo credito estamos todos locos
0,Maldita la señal de movistar cuando llueve o se va la luz &gt;:( el webon que gestiona esa vaina #TieneLaSemilla
